,Copo,City_Name,Distribution Date,Amount,TAG AGENCIES,ADDRESS,CITY,STATE,ZIP,PHONE1,LONGITUDE,LATITUDE,Location,zip,city,county_name
251,420.0,Knowles,11-Jun-19,1.87,,,,,,,,,,,,
252,505.0,Carter,10-Jul-18,39.31,,,,,,,,,,,,
253,505.0,Carter,10-Aug-18,38.73,,,,,,,,,,,,
254,505.0,Carter,11-Sep-18,38.03,,,,,,,,,,,,
255,505.0,Carter,8-Oct-18,33.09,,,,,,,,,,,,
256,505.0,Carter,13-Nov-18,40.87,,,,,,,,,,,,
257,505.0,Carter,11-Dec-18,37.37,,,,,,,,,,,,
258,505.0,Carter,10-Jan-19,36.27,,,,,,,,,,,,
259,505.0,Carter,11-Feb-19,36.83,,,,,,,,,,,,
260,505.0,Carter,11-Mar-19,30.13,,,,,,,,,,,,
261,505.0,Carter,9-Apr-19,36.33,,,,,,,,,,,,
262,505.0,Carter,10-May-19,30.54,,,,,,,,,,,,
263,505.0,Carter,11-Jun-19,45.13,,,,,,,,,,,,
264,510.0,Elk City,10-Jul-18,"1,884.59",Elk City Tag Office,115 East Broadway,Elk City,OK,73644.0,(580) 225-1936,-99.404583,35.4108,"(35.4108, -99.404583)",73644.0,Elk City,Beckham
265,510.0,Elk City,10-Aug-18,"1,856.75",Elk City Tag Office,115 East Broadway,Elk City,OK,73644.0,(580) 225-1936,-99.404583,35.4108,"(35.4108, -99.404583)",73644.0,Elk City,Beckham
266,510.0,Elk City,11-Sep-18,"1,823.59",Elk City Tag Office,115 East Broadway,Elk City,OK,73644.0,(580) 225-1936,-99.404583,35.4108,"(35.4108, -99.404583)",73644.0,Elk City,Beckham
267,510.0,Elk City,8-Oct-18,"1,586.62",Elk City Tag Office,115 East Broadway,Elk City,OK,73644.0,(580) 225-1936,-99.404583,35.4108,"(35.4108, -99.404583)",73644.0,Elk City,Beckham
268,510.0,Elk City,13-Nov-18,"1,959.71",Elk City Tag Office,115 East Broadway,Elk City,OK,73644.0,(580) 225-1936,-99.404583,35.4108,"(35.4108, -99.404583)",73644.0,Elk City,Beckham
269,510.0,Elk City,11-Dec-18,"1,791.94",Elk City Tag Office,115 East Broadway,Elk City,OK,73644.0,(580) 225-1936,-99.404583,35.4108,"(35.4108, -99.404583)",73644.0,Elk City,Beckham
270,510.0,Elk City,10-Jan-19,"1,738.88",Elk City Tag Office,115 East Broadway,Elk City,OK,73644.0,(580) 225-1936,-99.404583,35.4108,"(35.4108, -99.404583)",73644.0,Elk City,Beckham
271,510.0,Elk City,11-Feb-19,"1,765.99",Elk City Tag Office,115 East Broadway,Elk City,OK,73644.0,(580) 225-1936,-99.404583,35.4108,"(35.4108, -99.404583)",73644.0,Elk City,Beckham
272,510.0,Elk City,11-Mar-19,"1,444.47",Elk City Tag Office,115 East Broadway,Elk City,OK,73644.0,(580) 225-1936,-99.404583,35.4108,"(35.4108, -99.404583)",73644.0,Elk City,Beckham
273,510.0,Elk City,9-Apr-19,"1,742.01",Elk City Tag Office,115 East Broadway,Elk City,OK,73644.0,(580) 225-1936,-99.404583,35.4108,"(35.4108, -99.404583)",73644.0,Elk City,Beckham
274,510.0,Elk City,10-May-19,"1,464.04",Elk City Tag Office,115 East Broadway,Elk City,OK,73644.0,(580) 225-1936,-99.404583,35.4108,"(35.4108, -99.404583)",73644.0,Elk City,Beckham
275,510.0,Elk City,11-Jun-19,"2,164.03",Elk City Tag Office,115 East Broadway,Elk City,OK,73644.0,(580) 225-1936,-99.404583,35.4108,"(35.4108, -99.404583)",73644.0,Elk City,Beckham
276,515.0,Erick,10-Jul-18,163.10,Erick Tag Agency,213 West 3rd,Erick,OK,73645.0,(580) 526-3180,-99.86668900000001,35.2139,"(35.2139, -99.866689)",73645.0,Erick,Beckham
277,515.0,Erick,10-Aug-18,160.69,Erick Tag Agency,213 West 3rd,Erick,OK,73645.0,(580) 526-3180,-99.86668900000001,35.2139,"(35.2139, -99.866689)",73645.0,Erick,Beckham
278,515.0,Erick,11-Sep-18,157.82,Erick Tag Agency,213 West 3rd,Erick,OK,73645.0,(580) 526-3180,-99.86668900000001,35.2139,"(35.2139, -99.866689)",73645.0,Erick,Beckham
279,515.0,Erick,8-Oct-18,137.31,Erick Tag Agency,213 West 3rd,Erick,OK,73645.0,(580) 526-3180,-99.86668900000001,35.2139,"(35.2139, -99.866689)",73645.0,Erick,Beckham
280,515.0,Erick,13-Nov-18,169.60,Erick Tag Agency,213 West 3rd,Erick,OK,73645.0,(580) 526-3180,-99.86668900000001,35.2139,"(35.2139, -99.866689)",73645.0,Erick,Beckham
281,515.0,Erick,11-Dec-18,155.08,Erick Tag Agency,213 West 3rd,Erick,OK,73645.0,(580) 526-3180,-99.86668900000001,35.2139,"(35.2139, -99.866689)",73645.0,Erick,Beckham
282,515.0,Erick,10-Jan-19,150.49,Erick Tag Agency,213 West 3rd,Erick,OK,73645.0,(580) 526-3180,-99.86668900000001,35.2139,"(35.2139, -99.866689)",73645.0,Erick,Beckham
283,515.0,Erick,11-Feb-19,152.83,Erick Tag Agency,213 West 3rd,Erick,OK,73645.0,(580) 526-3180,-99.86668900000001,35.2139,"(35.2139, -99.866689)",73645.0,Erick,Beckham
284,515.0,Erick,11-Mar-19,125.01,Erick Tag Agency,213 West 3rd,Erick,OK,73645.0,(580) 526-3180,-99.86668900000001,35.2139,"(35.2139, -99.866689)",73645.0,Erick,Beckham
285,515.0,Erick,9-Apr-19,150.76,Erick Tag Agency,213 West 3rd,Erick,OK,73645.0,(580) 526-3180,-99.86668900000001,35.2139,"(35.2139, -99.866689)",73645.0,Erick,Beckham
286,515.0,Erick,10-May-19,126.70,Erick Tag Agency,213 West 3rd,Erick,OK,73645.0,(580) 526-3180,-99.86668900000001,35.2139,"(35.2139, -99.866689)",73645.0,Erick,Beckham
287,515.0,Erick,11-Jun-19,187.28,Erick Tag Agency,213 West 3rd,Erick,OK,73645.0,(580) 526-3180,-99.86668900000001,35.2139,"(35.2139, -99.866689)",73645.0,Erick,Beckham
288,520.0,Sayre,10-Jul-18,732.31,Sayre Tag Office,305 South 4th,Sayre,OK,73662.0,(580) 928-5181,-99.639714,35.288906,"(35.288906, -99.639714)",73662.0,Sayre,Beckham
289,520.0,Sayre,10-Aug-18,721.49,Sayre Tag Office,305 South 4th,Sayre,OK,73662.0,(580) 928-5181,-99.639714,35.288906,"(35.288906, -99.639714)",73662.0,Sayre,Beckham
290,520.0,Sayre,11-Sep-18,708.60,Sayre Tag Office,305 South 4th,Sayre,OK,73662.0,(580) 928-5181,-99.639714,35.288906,"(35.288906, -99.639714)",73662.0,Sayre,Beckham
291,520.0,Sayre,8-Oct-18,616.52,Sayre Tag Office,305 South 4th,Sayre,OK,73662.0,(580) 928-5181,-99.639714,35.288906,"(35.288906, -99.639714)",73662.0,Sayre,Beckham
292,520.0,Sayre,13-Nov-18,761.50,Sayre Tag Office,305 South 4th,Sayre,OK,73662.0,(580) 928-5181,-99.639714,35.288906,"(35.288906, -99.639714)",73662.0,Sayre,Beckham
293,520.0,Sayre,11-Dec-18,696.31,Sayre Tag Office,305 South 4th,Sayre,OK,73662.0,(580) 928-5181,-99.639714,35.288906,"(35.288906, -99.639714)",73662.0,Sayre,Beckham
294,520.0,Sayre,10-Jan-19,675.69,Sayre Tag Office,305 South 4th,Sayre,OK,73662.0,(580) 928-5181,-99.639714,35.288906,"(35.288906, -99.639714)",73662.0,Sayre,Beckham
295,520.0,Sayre,11-Feb-19,686.22,Sayre Tag Office,305 South 4th,Sayre,OK,73662.0,(580) 928-5181,-99.639714,35.288906,"(35.288906, -99.639714)",73662.0,Sayre,Beckham
296,520.0,Sayre,11-Mar-19,561.29,Sayre Tag Office,305 South 4th,Sayre,OK,73662.0,(580) 928-5181,-99.639714,35.288906,"(35.288906, -99.639714)",73662.0,Sayre,Beckham
297,520.0,Sayre,9-Apr-19,676.90,Sayre Tag Office,305 South 4th,Sayre,OK,73662.0,(580) 928-5181,-99.639714,35.288906,"(35.288906, -99.639714)",73662.0,Sayre,Beckham
298,520.0,Sayre,10-May-19,568.89,Sayre Tag Office,305 South 4th,Sayre,OK,73662.0,(580) 928-5181,-99.639714,35.288906,"(35.288906, -99.639714)",73662.0,Sayre,Beckham
299,520.0,Sayre,11-Jun-19,840.89,Sayre Tag Office,305 South 4th,Sayre,OK,73662.0,(580) 928-5181,-99.639714,35.288906,"(35.288906, -99.639714)",73662.0,Sayre,Beckham
300,525.0,Texola,10-Jul-18,5.55,,,,,,,,,,,,
301,525.0,Texola,10-Aug-18,5.46,,,,,,,,,,,,
302,525.0,Texola,11-Sep-18,5.37,,,,,,,,,,,,
303,525.0,Texola,8-Oct-18,4.67,,,,,,,,,,,,
304,525.0,Texola,13-Nov-18,5.77,,,,,,,,,,,,
305,525.0,Texola,11-Dec-18,5.27,,,,,,,,,,,,
306,525.0,Texola,10-Jan-19,5.12,,,,,,,,,,,,
307,525.0,Texola,11-Feb-19,5.20,,,,,,,,,,,,
308,525.0,Texola,11-Mar-19,4.25,,,,,,,,,,,,
309,525.0,Texola,9-Apr-19,5.13,,,,,,,,,,,,
310,525.0,Texola,10-May-19,4.31,,,,,,,,,,,,
311,525.0,Texola,11-Jun-19,6.37,,,,,,,,,,,,
312,530.0,Sweetwater,10-Jul-18,13.70,,,,,,,,,,,,
313,530.0,Sweetwater,10-Aug-18,13.50,,,,,,,,,,,,
314,530.0,Sweetwater,11-Sep-18,13.26,,,,,,,,,,,,
315,530.0,Sweetwater,8-Oct-18,11.53,,,,,,,,,,,,
316,530.0,Sweetwater,13-Nov-18,14.25,,,,,,,,,,,,
317,530.0,Sweetwater,11-Dec-18,13.03,,,,,,,,,,,,
318,530.0,Sweetwater,10-Jan-19,12.64,,,,,,,,,,,,
319,530.0,Sweetwater,11-Feb-19,12.84,,,,,,,,,,,,
320,530.0,Sweetwater,11-Mar-19,10.50,,,,,,,,,,,,
321,530.0,Sweetwater,9-Apr-19,12.66,,,,,,,,,,,,
322,530.0,Sweetwater,10-May-19,10.64,,,,,,,,,,,,
323,530.0,Sweetwater,11-Jun-19,15.73,,,,,,,,,,,,
324,605.0,Canton,10-Jul-18,97.53,Canton Tag Agency,110 East Main,Canton,OK,73724.0,(580) 886-5700,-98.588593,36.053593,"(36.053593, -98.588593)",73724.0,Canton,Blaine
325,605.0,Canton,10-Aug-18,96.09,Canton Tag Agency,110 East Main,Canton,OK,73724.0,(580) 886-5700,-98.588593,36.053593,"(36.053593, -98.588593)",73724.0,Canton,Blaine
326,605.0,Canton,11-Sep-18,94.38,Canton Tag Agency,110 East Main,Canton,OK,73724.0,(580) 886-5700,-98.588593,36.053593,"(36.053593, -98.588593)",73724.0,Canton,Blaine
327,605.0,Canton,8-Oct-18,82.11,Canton Tag Agency,110 East Main,Canton,OK,73724.0,(580) 886-5700,-98.588593,36.053593,"(36.053593, -98.588593)",73724.0,Canton,Blaine
328,605.0,Canton,13-Nov-18,101.42,Canton Tag Agency,110 East Main,Canton,OK,73724.0,(580) 886-5700,-98.588593,36.053593,"(36.053593, -98.588593)",73724.0,Canton,Blaine
329,605.0,Canton,11-Dec-18,92.74,Canton Tag Agency,110 East Main,Canton,OK,73724.0,(580) 886-5700,-98.588593,36.053593,"(36.053593, -98.588593)",73724.0,Canton,Blaine
330,605.0,Canton,10-Jan-19,89.99,Canton Tag Agency,110 East Main,Canton,OK,73724.0,(580) 886-5700,-98.588593,36.053593,"(36.053593, -98.588593)",73724.0,Canton,Blaine
331,605.0,Canton,11-Feb-19,91.39,Canton Tag Agency,110 East Main,Canton,OK,73724.0,(580) 886-5700,-98.588593,36.053593,"(36.053593, -98.588593)",73724.0,Canton,Blaine
332,605.0,Canton,11-Mar-19,74.76,Canton Tag Agency,110 East Main,Canton,OK,73724.0,(580) 886-5700,-98.588593,36.053593,"(36.053593, -98.588593)",73724.0,Canton,Blaine
333,605.0,Canton,9-Apr-19,90.15,Canton Tag Agency,110 East Main,Canton,OK,73724.0,(580) 886-5700,-98.588593,36.053593,"(36.053593, -98.588593)",73724.0,Canton,Blaine
334,605.0,Canton,10-May-19,75.77,Canton Tag Agency,110 East Main,Canton,OK,73724.0,(580) 886-5700,-98.588593,36.053593,"(36.053593, -98.588593)",73724.0,Canton,Blaine
335,605.0,Canton,11-Jun-19,111.99,Canton Tag Agency,110 East Main,Canton,OK,73724.0,(580) 886-5700,-98.588593,36.053593,"(36.053593, -98.588593)",73724.0,Canton,Blaine
336,610.0,Geary,10-Jul-18,207.62,Geary Tag Agency,121 South Blaine,Geary,OK,73040.0,(405) 884-2778,-98.319174,35.630756,"(35.630756, -98.319174)",73040.0,Geary,Blaine
337,610.0,Geary,10-Aug-18,204.56,Geary Tag Agency,121 South Blaine,Geary,OK,73040.0,(405) 884-2778,-98.319174,35.630756,"(35.630756, -98.319174)",73040.0,Geary,Blaine
338,610.0,Geary,11-Sep-18,200.90,Geary Tag Agency,121 South Blaine,Geary,OK,73040.0,(405) 884-2778,-98.319174,35.630756,"(35.630756, -98.319174)",73040.0,Geary,Blaine
339,610.0,Geary,8-Oct-18,174.80,Geary Tag Agency,121 South Blaine,Geary,OK,73040.0,(405) 884-2778,-98.319174,35.630756,"(35.630756, -98.319174)",73040.0,Geary,Blaine
340,610.0,Geary,13-Nov-18,215.90,Geary Tag Agency,121 South Blaine,Geary,OK,73040.0,(405) 884-2778,-98.319174,35.630756,"(35.630756, -98.319174)",73040.0,Geary,Blaine
341,610.0,Geary,11-Dec-18,197.42,Geary Tag Agency,121 South Blaine,Geary,OK,73040.0,(405) 884-2778,-98.319174,35.630756,"(35.630756, -98.319174)",73040.0,Geary,Blaine
342,610.0,Geary,10-Jan-19,191.57,Geary Tag Agency,121 South Blaine,Geary,OK,73040.0,(405) 884-2778,-98.319174,35.630756,"(35.630756, -98.319174)",73040.0,Geary,Blaine
343,610.0,Geary,11-Feb-19,194.56,Geary Tag Agency,121 South Blaine,Geary,OK,73040.0,(405) 884-2778,-98.319174,35.630756,"(35.630756, -98.319174)",73040.0,Geary,Blaine
344,610.0,Geary,11-Mar-19,159.14,Geary Tag Agency,121 South Blaine,Geary,OK,73040.0,(405) 884-2778,-98.319174,35.630756,"(35.630756, -98.319174)",73040.0,Geary,Blaine
345,610.0,Geary,9-Apr-19,191.91,Geary Tag Agency,121 South Blaine,Geary,OK,73040.0,(405) 884-2778,-98.319174,35.630756,"(35.630756, -98.319174)",73040.0,Geary,Blaine
346,610.0,Geary,10-May-19,161.29,Geary Tag Agency,121 South Blaine,Geary,OK,73040.0,(405) 884-2778,-98.319174,35.630756,"(35.630756, -98.319174)",73040.0,Geary,Blaine
347,610.0,Geary,11-Jun-19,238.41,Geary Tag Agency,121 South Blaine,Geary,OK,73040.0,(405) 884-2778,-98.319174,35.630756,"(35.630756, -98.319174)",73040.0,Geary,Blaine
348,615.0,Greenfield,10-Jul-18,14.68,,,,,,,,,,,,
349,615.0,Greenfield,10-Aug-18,14.46,,,,,,,,,,,,
350,615.0,Greenfield,11-Sep-18,14.20,,,,,,,,,,,,
351,615.0,Greenfield,8-Oct-18,12.36,,,,,,,,,,,,
352,615.0,Greenfield,13-Nov-18,15.26,,,,,,,,,,,,
353,615.0,Greenfield,11-Dec-18,13.96,,,,,,,,,,,,
354,615.0,Greenfield,10-Jan-19,13.54,,,,,,,,,,,,
355,615.0,Greenfield,11-Feb-19,13.76,,,,,,,,,,,,
356,615.0,Greenfield,11-Mar-19,11.25,,,,,,,,,,,,
357,615.0,Greenfield,9-Apr-19,13.57,,,,,,,,,,,,
358,615.0,Greenfield,10-May-19,11.40,,,,,,,,,,,,
359,615.0,Greenfield,11-Jun-19,16.86,,,,,,,,,,,,
360,620.0,Hitchcock,10-Jul-18,19.08,,,,,,,,,,,,
361,620.0,Hitchcock,10-Aug-18,18.80,,,,,,,,,,,,
362,620.0,Hitchcock,11-Sep-18,18.46,,,,,,,,,,,,
363,620.0,Hitchcock,8-Oct-18,16.07,,,,,,,,,,,,
364,620.0,Hitchcock,13-Nov-18,19.84,,,,,,,,,,,,
365,620.0,Hitchcock,11-Dec-18,18.14,,,,,,,,,,,,
366,620.0,Hitchcock,10-Jan-19,17.61,,,,,,,,,,,,
367,620.0,Hitchcock,11-Feb-19,17.88,,,,,,,,,,,,
368,620.0,Hitchcock,11-Mar-19,14.63,,,,,,,,,,,,
369,620.0,Hitchcock,9-Apr-19,17.64,,,,,,,,,,,,
370,620.0,Hitchcock,10-May-19,14.82,,,,,,,,,,,,
371,620.0,Hitchcock,11-Jun-19,21.91,,,,,,,,,,,,
372,625.0,Longdale,10-Jul-18,42.24,,,,,,,,,,,,
373,625.0,Longdale,10-Aug-18,41.62,,,,,,,,,,,,
374,625.0,Longdale,11-Sep-18,40.87,,,,,,,,,,,,
375,625.0,Longdale,8-Oct-18,35.56,,,,,,,,,,,,
376,625.0,Longdale,13-Nov-18,43.93,,,,,,,,,,,,
377,625.0,Longdale,11-Dec-18,40.17,,,,,,,,,,,,
378,625.0,Longdale,10-Jan-19,38.98,,,,,,,,,,,,
379,625.0,Longdale,11-Feb-19,39.58,,,,,,,,,,,,
380,625.0,Longdale,11-Mar-19,32.38,,,,,,,,,,,,
381,625.0,Longdale,9-Apr-19,39.05,,,,,,,,,,,,
382,625.0,Longdale,10-May-19,32.82,,,,,,,,,,,,
383,625.0,Longdale,11-Jun-19,48.51,,,,,,,,,,,,
384,630.0,Okeene,10-Jul-18,188.21,Buchanan Tag Agency,316 East Oklahoma,Okeene,OK,73763.0,(580) 822-3797,-98.314288,36.118239,"(36.118239, -98.314288)",73763.0,Okeene,Blaine
385,630.0,Okeene,10-Aug-18,185.43,Buchanan Tag Agency,316 East Oklahoma,Okeene,OK,73763.0,(580) 822-3797,-98.314288,36.118239,"(36.118239, -98.314288)",73763.0,Okeene,Blaine
386,630.0,Okeene,11-Sep-18,182.12,Buchanan Tag Agency,316 East Oklahoma,Okeene,OK,73763.0,(580) 822-3797,-98.314288,36.118239,"(36.118239, -98.314288)",73763.0,Okeene,Blaine
387,630.0,Okeene,8-Oct-18,158.46,Buchanan Tag Agency,316 East Oklahoma,Okeene,OK,73763.0,(580) 822-3797,-98.314288,36.118239,"(36.118239, -98.314288)",73763.0,Okeene,Blaine
388,630.0,Okeene,13-Nov-18,195.72,Buchanan Tag Agency,316 East Oklahoma,Okeene,OK,73763.0,(580) 822-3797,-98.314288,36.118239,"(36.118239, -98.314288)",73763.0,Okeene,Blaine
389,630.0,Okeene,11-Dec-18,178.96,Buchanan Tag Agency,316 East Oklahoma,Okeene,OK,73763.0,(580) 822-3797,-98.314288,36.118239,"(36.118239, -98.314288)",73763.0,Okeene,Blaine
390,630.0,Okeene,10-Jan-19,173.66,Buchanan Tag Agency,316 East Oklahoma,Okeene,OK,73763.0,(580) 822-3797,-98.314288,36.118239,"(36.118239, -98.314288)",73763.0,Okeene,Blaine
391,630.0,Okeene,11-Feb-19,176.37,Buchanan Tag Agency,316 East Oklahoma,Okeene,OK,73763.0,(580) 822-3797,-98.314288,36.118239,"(36.118239, -98.314288)",73763.0,Okeene,Blaine
392,630.0,Okeene,11-Mar-19,144.26,Buchanan Tag Agency,316 East Oklahoma,Okeene,OK,73763.0,(580) 822-3797,-98.314288,36.118239,"(36.118239, -98.314288)",73763.0,Okeene,Blaine
393,630.0,Okeene,9-Apr-19,173.97,Buchanan Tag Agency,316 East Oklahoma,Okeene,OK,73763.0,(580) 822-3797,-98.314288,36.118239,"(36.118239, -98.314288)",73763.0,Okeene,Blaine
394,630.0,Okeene,10-May-19,146.21,Buchanan Tag Agency,316 East Oklahoma,Okeene,OK,73763.0,(580) 822-3797,-98.314288,36.118239,"(36.118239, -98.314288)",73763.0,Okeene,Blaine
395,630.0,Okeene,11-Jun-19,216.12,Buchanan Tag Agency,316 East Oklahoma,Okeene,OK,73763.0,(580) 822-3797,-98.314288,36.118239,"(36.118239, -98.314288)",73763.0,Okeene,Blaine
396,635.0,Watonga,10-Jul-18,468.25,Watonga Tag Agency,801 Clarence Nash Boulevard,Watonga,OK,73772.0,(580) 623-5074,-98.419088,35.865905,"(35.865905, -98.419088)",73772.0,Watonga,Blaine
397,635.0,Watonga,10-Aug-18,461.34,Watonga Tag Agency,801 Clarence Nash Boulevard,Watonga,OK,73772.0,(580) 623-5074,-98.419088,35.865905,"(35.865905, -98.419088)",73772.0,Watonga,Blaine
398,635.0,Watonga,11-Sep-18,453.10,Watonga Tag Agency,801 Clarence Nash Boulevard,Watonga,OK,73772.0,(580) 623-5074,-98.419088,35.865905,"(35.865905, -98.419088)",73772.0,Watonga,Blaine
399,635.0,Watonga,8-Oct-18,394.22,Watonga Tag Agency,801 Clarence Nash Boulevard,Watonga,OK,73772.0,(580) 623-5074,-98.419088,35.865905,"(35.865905, -98.419088)",73772.0,Watonga,Blaine
400,635.0,Watonga,13-Nov-18,486.92,Watonga Tag Agency,801 Clarence Nash Boulevard,Watonga,OK,73772.0,(580) 623-5074,-98.419088,35.865905,"(35.865905, -98.419088)",73772.0,Watonga,Blaine
401,635.0,Watonga,11-Dec-18,445.23,Watonga Tag Agency,801 Clarence Nash Boulevard,Watonga,OK,73772.0,(580) 623-5074,-98.419088,35.865905,"(35.865905, -98.419088)",73772.0,Watonga,Blaine
402,635.0,Watonga,10-Jan-19,432.05,Watonga Tag Agency,801 Clarence Nash Boulevard,Watonga,OK,73772.0,(580) 623-5074,-98.419088,35.865905,"(35.865905, -98.419088)",73772.0,Watonga,Blaine
403,635.0,Watonga,11-Feb-19,438.79,Watonga Tag Agency,801 Clarence Nash Boulevard,Watonga,OK,73772.0,(580) 623-5074,-98.419088,35.865905,"(35.865905, -98.419088)",73772.0,Watonga,Blaine
404,635.0,Watonga,11-Mar-19,358.90,Watonga Tag Agency,801 Clarence Nash Boulevard,Watonga,OK,73772.0,(580) 623-5074,-98.419088,35.865905,"(35.865905, -98.419088)",73772.0,Watonga,Blaine
405,635.0,Watonga,9-Apr-19,432.83,Watonga Tag Agency,801 Clarence Nash Boulevard,Watonga,OK,73772.0,(580) 623-5074,-98.419088,35.865905,"(35.865905, -98.419088)",73772.0,Watonga,Blaine
406,635.0,Watonga,10-May-19,363.76,Watonga Tag Agency,801 Clarence Nash Boulevard,Watonga,OK,73772.0,(580) 623-5074,-98.419088,35.865905,"(35.865905, -98.419088)",73772.0,Watonga,Blaine
407,635.0,Watonga,11-Jun-19,537.68,Watonga Tag Agency,801 Clarence Nash Boulevard,Watonga,OK,73772.0,(580) 623-5074,-98.419088,35.865905,"(35.865905, -98.419088)",73772.0,Watonga,Blaine
408,705.0,Achille,10-Jul-18,85.79,,,,,,,,,,,,
409,705.0,Achille,10-Aug-18,84.52,,,,,,,,,,,,
410,705.0,Achille,11-Sep-18,83.01,,,,,,,,,,,,
411,705.0,Achille,8-Oct-18,72.23,,,,,,,,,,,,
412,705.0,Achille,13-Nov-18,89.21,,,,,,,,,,,,
413,705.0,Achille,11-Dec-18,81.57,,,,,,,,,,,,
414,705.0,Achille,10-Jan-19,79.16,,,,,,,,,,,,
415,705.0,Achille,11-Feb-19,80.39,,,,,,,,,,,,
416,705.0,Achille,11-Mar-19,65.75,,,,,,,,,,,,
417,705.0,Achille,9-Apr-19,79.30,,,,,,,,,,,,
418,705.0,Achille,10-May-19,66.65,,,,,,,,,,,,
419,705.0,Achille,11-Jun-19,98.51,,,,,,,,,,,,
420,707.0,Armstrong,10-Jul-18,18.43,,,,,,,,,,,,
421,707.0,Armstrong,10-Aug-18,18.16,,,,,,,,,,,,
422,707.0,Armstrong,11-Sep-18,17.83,,,,,,,,,,,,
423,707.0,Armstrong,8-Oct-18,15.52,,,,,,,,,,,,
424,707.0,Armstrong,13-Nov-18,19.16,,,,,,,,,,,,
425,707.0,Armstrong,11-Dec-18,17.52,,,,,,,,,,,,
426,707.0,Armstrong,10-Jan-19,17.01,,,,,,,,,,,,
427,707.0,Armstrong,11-Feb-19,17.27,,,,,,,,,,,,
428,707.0,Armstrong,11-Mar-19,14.13,,,,,,,,,,,,
429,707.0,Armstrong,9-Apr-19,17.04,,,,,,,,,,,,
430,707.0,Armstrong,10-May-19,14.32,,,,,,,,,,,,
431,707.0,Armstrong,11-Jun-19,21.16,,,,,,,,,,,,
432,710.0,Bennington,10-Jul-18,58.39,,,,,,,,,,,,
433,710.0,Bennington,10-Aug-18,57.53,,,,,,,,,,,,
434,710.0,Bennington,11-Sep-18,56.50,,,,,,,,,,,,
435,710.0,Bennington,8-Oct-18,49.16,,,,,,,,,,,,
436,710.0,Bennington,13-Nov-18,60.72,,,,,,,,,,,,
437,710.0,Bennington,11-Dec-18,55.52,,,,,,,,,,,,
438,710.0,Bennington,10-Jan-19,53.87,,,,,,,,,,,,
439,710.0,Bennington,11-Feb-19,54.71,,,,,,,,,,,,
440,710.0,Bennington,11-Mar-19,44.75,,,,,,,,,,,,
441,710.0,Bennington,9-Apr-19,53.97,,,,,,,,,,,,
442,710.0,Bennington,10-May-19,45.36,,,,,,,,,,,,
443,710.0,Bennington,11-Jun-19,67.05,,,,,,,,,,,,
444,715.0,Bokchito,10-Jul-18,109.60,Bokchito Tag Agency,115 South Walker,Bokchito,OK,74726.0,(580) 295-3123,-96.14448900000001,34.016085,"(34.016085, -96.144489)",74726.0,Bokchito,Bryan
445,715.0,Bokchito,10-Aug-18,107.98,Bokchito Tag Agency,115 South Walker,Bokchito,OK,74726.0,(580) 295-3123,-96.14448900000001,34.016085,"(34.016085, -96.144489)",74726.0,Bokchito,Bryan
446,715.0,Bokchito,11-Sep-18,106.05,Bokchito Tag Agency,115 South Walker,Bokchito,OK,74726.0,(580) 295-3123,-96.14448900000001,34.016085,"(34.016085, -96.144489)",74726.0,Bokchito,Bryan
447,715.0,Bokchito,8-Oct-18,92.27,Bokchito Tag Agency,115 South Walker,Bokchito,OK,74726.0,(580) 295-3123,-96.14448900000001,34.016085,"(34.016085, -96.144489)",74726.0,Bokchito,Bryan
448,715.0,Bokchito,13-Nov-18,113.97,Bokchito Tag Agency,115 South Walker,Bokchito,OK,74726.0,(580) 295-3123,-96.14448900000001,34.016085,"(34.016085, -96.144489)",74726.0,Bokchito,Bryan
449,715.0,Bokchito,11-Dec-18,104.21,Bokchito Tag Agency,115 South Walker,Bokchito,OK,74726.0,(580) 295-3123,-96.14448900000001,34.016085,"(34.016085, -96.144489)",74726.0,Bokchito,Bryan
450,715.0,Bokchito,10-Jan-19,101.13,Bokchito Tag Agency,115 South Walker,Bokchito,OK,74726.0,(580) 295-3123,-96.14448900000001,34.016085,"(34.016085, -96.144489)",74726.0,Bokchito,Bryan
451,715.0,Bokchito,11-Feb-19,102.70,Bokchito Tag Agency,115 South Walker,Bokchito,OK,74726.0,(580) 295-3123,-96.14448900000001,34.016085,"(34.016085, -96.144489)",74726.0,Bokchito,Bryan
452,715.0,Bokchito,11-Mar-19,84.01,Bokchito Tag Agency,115 South Walker,Bokchito,OK,74726.0,(580) 295-3123,-96.14448900000001,34.016085,"(34.016085, -96.144489)",74726.0,Bokchito,Bryan
453,715.0,Bokchito,9-Apr-19,101.31,Bokchito Tag Agency,115 South Walker,Bokchito,OK,74726.0,(580) 295-3123,-96.14448900000001,34.016085,"(34.016085, -96.144489)",74726.0,Bokchito,Bryan
454,715.0,Bokchito,10-May-19,85.14,Bokchito Tag Agency,115 South Walker,Bokchito,OK,74726.0,(580) 295-3123,-96.14448900000001,34.016085,"(34.016085, -96.144489)",74726.0,Bokchito,Bryan
455,715.0,Bokchito,11-Jun-19,125.85,Bokchito Tag Agency,115 South Walker,Bokchito,OK,74726.0,(580) 295-3123,-96.14448900000001,34.016085,"(34.016085, -96.144489)",74726.0,Bokchito,Bryan
